city,url,Filter,Created_Time,Longitude,Latitude,Likes,Comments,color1,color2,color3,color4,color5
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116879_1375870592741688_1513740028_n.jpg,Mayfair,1428221579,126.976905,37.564128333,0,0,#3b2923,#c34817,#e5ccc5,#e6be61,#dca044
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055509_1570858246529425_1899698512_n.jpg,Perpetua,1428220904,127.024893516,37.509735457,6,0,#292e24,#c0ad98,#74aaae,#766148,#5a8aa2
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10986148_359389510920866_65228655_n.jpg,Normal,1428221650,139.761575918,35.683730478,0,0,#4f422a,#f8f5f1,#a25531,#c19357,#9da6a9
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116809_1576675735923221_1680651176_n.jpg,Amaro,1428219551,-0.125941952,51.496729794,0,0,#361d2c,#b8cbb5,#c06367,#7553b2,#7e6968
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11137678_1560026010931166_505505498_n.jpg,Normal,1428219756,37.632543157,55.743432602,3,0,#d04432,#493836,#f7ede7,#d19359,#9e9d9c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055640_1396271974026817_491876886_n.jpg,Amaro,1428219832,127.0381165,37.5609719,1,0,#d3cbb4,#2a102a,#703237,#2c2e9d,#8399a7
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078619_1589751404634202_593577667_n.jpg,Aden,1428212681,127.02210026,37.521024073,0,0,#c2653e,#e3dad6,#362428,#653930,#dcae92
seoul,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10358199_451873341631687_833475487_n.jpg,Aden,1428211179,126.995575,37.556283333,0,0,#53484f,#dad9d8,#97908f,#b5aaaa,#acaaac
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084760_1558937871025682_1776605874_n.jpg,Normal,1428210259,139.798599243,35.71333313,5,0,#ca9e75,#2f2426,#742c1c,#c9641c,#605454
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11123795_1602577429983647_780034288_n.jpg,Aden,1428211377,126.995575,37.556283333,0,0,#51474d,#dbdad9,#afa7a6,#948e8e,#a4a1a4
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11101978_1419518011688689_2015928911_n.jpg,Lo-fi,1428210860,139.724395,35.671078333,2,0,#424c40,#e0d8b6,#a18f5f,#a8bcb1,#58a1b6
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123925_1615142755383986_629915966_n.jpg,X-Pro II,1428212260,37.67595,55.730505,1,0,#bfbf9f,#324e77,#6e5f60,#cbd7df,#687854
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11138065_632709583540750_1308407574_n.jpg,Sierra,1428211922,139.767632394,35.674518235,0,0,#302a39,#cdb8b7,#816b6d,#8785ad,#9ca1d1
rome,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10513868_889540251107646_555375858_n.jpg,Normal,1428212198,12.497500337,41.900425558,1,0,#ceae9b,#183b9d,#281e1d,#6ba4c2,#617de4
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078620_474439242704127_4409088_n.jpg,Gingham,1428210888,127.040465116,37.560008168,2,0,#50494a,#c2baba,#97a2ab,#8e7e7c,#999f98
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084859_1567266720206209_1497659844_n.jpg,Normal,1428211840,-74.0421539,40.7797326,1,0,#f8f8f8,#20161b,#847c74,#6e7476,#84847c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11056047_919388444785365_558912998_n.jpg,Valencia,1428211336,127.016625152,37.573346233,0,0,#c1bcb4,#46394e,#626982,#7f7a7d,#7b7160
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11092995_1585342978391086_964812735_n.jpg,Normal,1428210930,139.78257418,35.684189758,0,0,#343425,#f6f4ee,#b7b27d,#918c39,#6f5930
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11094487_1378880892438551_555273252_n.jpg,Hudson,1428202205,127.040427286,37.528167578,0,0,#7b6f6b,#d7d7da,#291817,#bab0b6,#bcaba8
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085147_1389215068067850_422118291_n.jpg,Lo-fi,1428203141,126.981241688,37.575004969,0,0,#291a11,#daaa72,#a9ac82,#9a602b,#6f7e99
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11007815_1584662448463388_211058023_n.jpg,Sierra,1428207530,126.985286518,37.563995404,0,0,#c2baae,#1f1a23,#583e40,#6c6869,#d06044
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055995_690993531002296_1960547415_n.jpg,Ludwig,1428207353,139.731111,35.665833,0,0,#6f6a55,#f5f6f5,#c6957d,#97a09b,#acbfad
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142225_844973342205996_1583135450_n.jpg,Normal,1428209332,-74.03472376,40.72809754,1,0,#e7e8e4,#100f0f,#666660,#828c84,#828284
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11018449_833725686712610_1546396540_n.jpg,Lo-fi,1428207544,139.767255919,35.67328942,0,0,#342115,#dd8e64,#905634,#a6977f,#9c848c
seoul,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/1599970_713197065472338_1628356435_n.jpg,Valencia,1428198503,127.014132039,37.593534025,16,0,#d9d0b1,#361630,#be6c55,#756374,#8c7ea1
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116715_749549561831335_90133298_n.jpg,Normal,1428201798,139.707954177,35.696175923,9,0,#150e15,#bc8d6f,#654843,#434779,#687498
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142241_523981494409925_1666642347_n.jpg,Valencia,1428199972,139.796931779,35.713486851,0,0,#d8c1a9,#3b202e,#623a3d,#7d747a,#b18b3a
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111320_796049620483396_1282450506_n.jpg,Earlybird,1428195144,139.728454381,35.662213363,0,0,#5e4235,#deccaa,#c3ac86,#a89070,#b09c98
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116768_341310229390800_2019330812_n.jpg,Normal,1428199442,-74.059857633,40.747305891,2,2,#e3d2c7,#231a1a,#bb825f,#8a503b,#647c84
moscow,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/1389319_1584353215146073_1509221467_n.jpg,Aden,1428199798,37.623566667,55.766328333,1,0,#b09384,#673b3a,#dcdad3,#5e605b,#8a5643
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142234_723115151139106_247336668_n.jpg,Normal,1428199313,-74.026633333,40.751586667,1,0,#382f26,#cdaf8f,#8c6c52,#91a78b,#9c949c
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11084777_950188408359897_1539020610_n.jpg,Normal,1428186749,-0.1269305,51.509986667,0,0,#d0d0d0,#070707,#7c7c7c,#848484,#747474
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11084837_374965099360356_952384571_n.jpg,Normal,1428185558,-0.144122826,51.539106559,2,0,#978a7a,#111010,#363f44,#abaaa9,#4f443d
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10724911_359959477525699_1968973146_n.jpg,Normal,1428214346,127.022478005,37.523443282,2,0,#eee2c9,#6f3741,#7e776f,#a17048,#c4966e
tokyo,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/1527596_815117888536535_1380659172_n.jpg,Normal,1428214757,139.760223311,35.671088511,0,0,#5a5048,#eff2ec,#d7a97a,#8e9090,#b1ae9b
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123866_851398964930110_1657418661_n.jpg,Normal,1428213546,139.770475973,35.665161572,35,0,#af8e69,#292724,#9f3a33,#f5e3bf,#eed79f
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10953271_792014240895090_1678087934_n.jpg,Normal,1428226178,13.358502955,52.490240689,0,0,#b9aba5,#2e2621,#4e352d,#605b58,#6e5237
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055667_1573788816226357_1504961914_n.jpg,Nashville,1428226316,2.302255,48.82193,1,0,#c7a897,#282b4d,#893051,#eddacf,#76563e
stockholm,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/1389232_665785656901173_1394520916_n.jpg,Normal,1428227794,18.033241662,59.318545421,30,1,#dfdddb,#312c32,#744933,#838592,#8f6d53
seoul,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/1527500_830210620381890_1629440715_n.jpg,Normal,1428225659,127.045606747,37.547598216,1,0,#d0d5d7,#70663c,#1e1d1d,#767872,#5e6260
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11092998_1377718819222254_233750556_n.jpg,Normal,1428225165,-0.134099123,51.510157797,10,0,#6d502a,#e9c36b,#1d1412,#c99a4c,#cc9c9c
moscow,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10483337_947487435281682_1202527188_n.jpg,Normal,1428226766,37.655255175,55.810889107,8,0,#d7d7d7,#3b3b3b,#606060,#747474,#818181
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117014_1571783933097260_214109004_n.jpg,X-Pro II,1428225019,-0.147180168,51.504990211,9,2,#8c6e65,#161119,#e3d2c7,#cfa48f,#cdc0ae
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117206_446161595540136_1872082717_n.jpg,Normal,1428227296,12.472821,41.8966236,0,0,#c2d0cc,#100c1e,#2d50b3,#6899c5,#644734
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055671_1583381681929769_1099863580_n.jpg,Aden,1428228777,127.012254174,37.57126527,0,0,#d6ad96,#423339,#966a60,#af988d,#948c8c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123701_1629166180650644_1785265863_n.jpg,Normal,1428226353,127.030519666,37.585099791,2,0,#07060e,#d6d6d2,#7c7c7c,#8c8488,#707074
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085135_1563407567267621_486117477_n.jpg,Normal,1428225857,2.294333333,48.858333333,0,0,#8ae8f9,#22213b,#cda176,#8b6150,#4f66af
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11095617_792397440815861_331087497_n.jpg,Normal,1428225714,139.764284275,35.682715385,1,0,#835c4f,#eee7ce,#261d1b,#cfa27e,#bfb2ac
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055481_632069100259612_1687714347_n.jpg,Normal,1428228610,139.764284275,35.682715385,1,0,#c9af85,#3c2d0d,#853613,#a26f27,#f0e7d9
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123745_1573557246233314_294929690_n.jpg,Charmes,1428229323,127.029491208,37.583900286,1,0,#33112e,#e1d998,#586b3a,#8f756f,#8a9739
moscow,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10575997_1562633784007551_397115858_n.jpg,Perpetua,1428226445,37.6515649,55.7267082,0,0,#7cbfd6,#4a3630,#d5dacf,#7d6d5d,#2c7c94
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084785_791441010925666_1790986088_n.jpg,Normal,1428228853,37.618478333,55.750705,1,0,#c5ccd7,#36373a,#585653,#716b5d,#75787e
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055713_819332338152055_1515348768_n.jpg,Normal,1428228840,126.986283333,37.537108333,0,0,#76685e,#dbc6b1,#221c1c,#b0a8a4,#b9b4ad
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098233_1575228759393330_626736094_n.jpg,Ludwig,1428228441,139.744888333,35.693528333,1,0,#322d17,#e7caa9,#bc4e0e,#9aa286,#80807c
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055952_624831234314829_1903650196_n.jpg,Brannan,1428228746,139.767166667,35.679936667,0,0,#391c31,#ebe0c2,#b26563,#a69598,#c4ac7c
london,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10549768_626066264204786_1017803160_n.jpg,Ludwig,1428226751,-0.145513596,51.497378476,0,0,#b77941,#370f07,#71260d,#eccba8,#e6be89
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116967_650946391672353_686515365_n.jpg,Aden,1428229207,139.75655939,35.69492515,5,0,#d2d1d7,#5a4b53,#8d858c,#816f70,#6a6c6e
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117179_1628906654012165_372632468_n.jpg,Valencia,1428225761,139.737340144,35.673339386,0,0,#e4c895,#631d27,#bd6b31,#644c34,#9e5f51
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111507_1624261561137822_609652969_n.jpg,Mayfair,1428227725,37.59584794,55.772100883,0,0,#322620,#d89f57,#825a41,#7baabc,#6577a2
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142364_368350230028114_990017874_n.jpg,Normal,1428227714,139.74613862,35.65842955,0,0,#43392f,#ccb0a2,#9cb6b1,#966058,#90989f
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11137827_1382164128775463_1665120614_n.jpg,Normal,1428226821,139.758352885,35.672011928,0,0,#918471,#191f3f,#dfd7c6,#4d2b18,#d7c4a2
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055602_838302242908034_621153104_n.jpg,Lo-fi,1428226986,-0.145513596,51.497378476,1,0,#c7a26e,#060404,#663417,#905c26,#785939
seoul,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055701_1416589045315842_1745289001_n.jpg,Normal,1428229244,127.003873445,37.547590285,1,0,#d6aea8,#2e2b24,#9e6f60,#875945,#744533
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11094501_1419320838382982_1312002256_n.jpg,Ludwig,1428229375,139.760428057,35.671973225,2,0,#301e14,#f2e1d3,#cd602c,#a09388,#898285
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084820_829359393824352_650459450_n.jpg,Normal,1428229356,-0.120733333,51.547008333,12,0,#c0bab1,#2f2f34,#cb7335,#9f4b31,#727b80
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117185_354242928113787_617288960_n.jpg,Normal,1428231301,12.477550851,41.8995057,4,1,#a97f5e,#f6efdd,#571f0d,#e1caa9,#4c442c
london,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10727328_1426394061005101_493309061_n.jpg,Walden,1428234008,-0.108959075,51.498063863,0,0,#ead7bc,#223c5f,#8a606b,#648ca4,#8c7c6c
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117154_954294351277580_188394738_n.jpg,Normal,1428233369,-74.048586488,40.727397612,0,0,#2f2626,#815544,#b8816a,#9c9490,#918684
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123875_688150281310646_861195507_n.jpg,Aden,1428231317,12.476688333,41.896033333,1,0,#736262,#dfd5ce,#342d3d,#6fb1d3,#6aa2c8
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085154_1428105344164582_2113480190_n.jpg,Rise,1428239093,2.306410434,48.870984851,0,0,#e1d8c3,#422b33,#9c796f,#8d6350,#63647c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111250_252609194909510_600751630_n.jpg,Normal,1428240752,2.28566466,48.882328372,6,0,#fbfaf9,#e6a96b,#f0deb4,#c6a49e,#c4ac9c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11137987_761269450656302_107947025_n.jpg,Normal,1428233239,127.024583479,37.567725143,9,0,#544942,#d1c2b8,#9b7e71,#b1afa9,#8a9da4
rome,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116739_1425536991082715_1843593393_n.jpg,Normal,1428240158,12.495377481,41.896827065,0,0,#e5d3c0,#695759,#a99083,#8e5e69,#957f69
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116939_1569987679934396_1266488757_n.jpg,Normal,1428239786,-0.118698645,51.52225696,5,0,#724b3b,#ede9e5,#1f1616,#c7865c,#9d9ea1
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098597_630946833715570_1435146738_n.jpg,Normal,1428239733,-0.126890531,51.567182075,1,0,#e2ded4,#5d3f2a,#5e5656,#656b7d,#b08d69
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11055914_433191743510367_248691180_n.jpg,Normal,1428242664,-0.124905754,51.558133173,2,0,#dedbda,#252228,#64524d,#817056,#837e7e
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116655_865090473549368_2114282859_n.jpg,Normal,1428242675,139.767632394,35.674518235,45,0,#41180f,#ddd0be,#987335,#987a6c,#74695e
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098374_1430375557257361_1517303067_n.jpg,X-Pro II,1428241397,126.987751727,37.53783539,1,0,#d8caa9,#3f3041,#a07b68,#a56e48,#536262
berlin,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/10956797_1399894763662617_1310533437_n.jpg,Normal,1428241465,13.375386667,52.510041667,1,0,#4c4947,#d4cbc4,#978e88,#abacac,#a1a2ac
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116806_439554959537371_1242822434_n.jpg,Normal,1428243435,2.325928333,48.857953333,0,0,#c0beb9,#2a1209,#5b2f1c,#9a6547,#74777d
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10817608_811418302285719_541662094_n.jpg,Normal,1428243747,37.598954895,55.758297687,1,0,#d1cccc,#191929,#68686a,#6a3e3e,#825d4c
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085153_1427683597528116_1936888416_n.jpg,Inkwell,1428243913,-0.1432,51.518,0,0,#363636,#dfdfdf,#adadad,#898989,#9c9c9c
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10919574_350143831836365_1507878873_n.jpg,Mayfair,1428240023,-74.088879051,40.707066972,0,0,#54404d,#e3d4d4,#7571bb,#9a7676,#bd8c7e
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10956801_353239478205785_1747260603_n.jpg,Aden,1428243068,-0.134099123,51.510157797,2,0,#cbb2d6,#4a3137,#d07f59,#7a698c,#8d9e9d
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098684_1600433476869816_1347443768_n.jpg,Amaro,1428240309,-0.126091395,51.54903278,0,0,#3e2241,#b5b7a8,#b687ae,#75687f,#a98791
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055832_572795616157237_410580647_n.jpg,Aden,1428243202,12.486435889,41.892192833,1,0,#63565b,#e9e9e9,#b9b0b3,#a39b9c,#aca8b4
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055870_380123132190456_1610531955_n.jpg,Normal,1428244919,126.99865,37.581936667,3,0,#3e3828,#e9e9e6,#81753c,#a4a49c,#9c9c9c
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11085152_948394278513176_2142415454_n.jpg,Normal,1428242964,139.723587127,35.733137275,0,0,#ddd7d7,#4f3e5e,#69556d,#847587,#64645c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11094513_836456723109001_553351651_n.jpg,Normal,1428246131,37.652723972,55.767625155,0,1,#bda176,#312319,#853013,#e6d9cf,#a57225
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11049234_636803193120980_20465290_n.jpg,Normal,1428245414,37.634153333,55.754428333,0,0,#7a7477,#d5d2d6,#b9b8be,#373238,#ababb5
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117151_1607820639434137_476072234_n.jpg,Perpetua,1428248361,-0.155761167,51.534113333,0,0,#47443e,#e4dac6,#948874,#97afb7,#a9ac94
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098549_679574475501849_590702768_n.jpg,Normal,1428244311,139.720461545,35.666094957,40,1,#302727,#dab4a5,#8d9799,#bf3535,#9c8c7e
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085136_642457749188108_1507257693_n.jpg,Normal,1428247529,13.410171524,52.520789302,0,0,#040404,#171208,#0b0c04,#0c0404,#081808
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11055811_572789122824140_1153572685_n.jpg,Normal,1428243929,127.030822167,37.515796667,0,0,#7e6c56,#282523,#bcbdbf,#bda582,#c1b59d
paris,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/924488_742416209208543_1741009936_n.jpg,Normal,1428245286,2.331780044,48.848492325,0,0,#473b27,#dbd2c0,#a67f56,#b0b3b4,#9497a5
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111364_859503374106168_670333585_n.jpg,Aden,1428246123,-0.108083333,51.556495,5,0,#c5b6ae,#4a3639,#866461,#70544c,#5f5556
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116607_742163669226474_1902341447_n.jpg,Normal,1428250596,-74.054977833,40.732966667,2,2,#2c3646,#dfa19f,#8facb5,#942c31,#708ea6
stockholm,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11017652_399167580255729_1296981747_n.jpg,Valencia,1428325977,17.973704897,59.376430437,2,0,#723d37,#dda284,#240815,#b3a694,#8b7da8
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142799_906052152779507_688137596_n.jpg,Normal,1428320521,139.794008983,35.701951417,0,1,#704639,#32201d,#f0eeea,#9a7d64,#918c8a
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11137918_1584041855167355_849134891_n.jpg,Normal,1428329001,-0.139513833,51.529021667,3,0,#c9afa9,#634848,#865e65,#937776,#916e5a
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11137797_477366452417116_1268035038_n.jpg,Normal,1428330249,127.031181704,37.518028384,0,0,#784d2a,#2d1a0e,#f6f4f0,#a48664,#a09a84
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084857_357867604413944_233443666_n.jpg,Crema,1428325467,-0.16075388,51.539503667,0,0,#4a4542,#ddd9cb,#a29b8b,#b8b6aa,#a6a7b5
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078938_443434302480971_1037555142_n.jpg,Normal,1428329271,127.001069445,37.536113333,7,2,#cdb399,#231d13,#816b54,#a28e77,#94847c
