city,Id,Filter,Created_Time,Longitude,Latitude,Likes,Comments,Average_Color
seoul,968033540491799246_757905,Normal,1429618612,127.028645631,37.520041997,1,0,#948686
paris,968194464550957927_4710971,X-Pro II,1429637795,2.285414225,48.841584787,0,0,#886b72
seoul,968035021242322481_400424690,Amaro,1429618788,126.984844022,37.564497138,1,0,#9a886e
seoul,968021802096551442_1644754888,Normal,1429617213,127.021796814,37.5188059,0,0,#8f776d
paris,968033123202100737_402369474,Normal,1429618562,2.334475,48.87308,3,0,#858780
moscow,968216013569328451_24077368,Normal,1429640364,37.659059217,55.754478348,1,0,#b7987d
moscow,968048345100392882_35521861,Normal,1429620377,37.634761667,55.762241667,3,1,#73636f
seoul,968033558752082353_379051229,Normal,1429618614,127.000188976,37.570645092,4,0,#8b675d
london,968004595735333549_208874097,Normal,1429615161,-0.144636696,51.510830205,0,1,#a1917e
moscow,968012829234482135_16455689,Normal,1429616143,37.599896788,55.760919029,6,0,#a08a72
london,968036946770523085_1684028451,Lo-fi,1429619018,-0.17615031,51.51508464,5,0,#8f806d
paris,968043594437301527_6615452,Normal,1429619810,2.342548703,48.850421055,0,0,#959595
paris,968032141834167685_1093048,Normal,1429618445,2.340231718,48.875403977,2,0,#898989
moscow,968036256680168991_9046970,Normal,1429618936,37.641655864,55.764138113,2,0,#5a5f68
seoul,968034028238214694_1482147116,Ludwig,1429618670,126.981413333,37.583478333,2,0,#9a755b
london,968222592226943343_208528191,Valencia,1429641149,-0.120345215,51.517352058,0,0,#86616d
paris,968033531609869835_402369474,Normal,1429618611,2.334475,48.87308,1,0,#6d6d65
tokyo,968029001576737379_571159217,Valencia,1429618071,139.793887481,35.716337666,1,0,#8f8179
seoul,968053963320848455_1182457427,Normal,1429621046,126.9931203,37.5349242,1,4,#8c7d77
rome,968032974955774695_12081695,Normal,1429618544,12.496828333,41.914321667,5,0,#9b8b8b
paris,968148535381651346_1434008898,Amaro,1429632320,2.327663898,48.882934121,0,0,#67868d
london,968036911334119165_34080596,Normal,1429619014,-0.135227833,51.514236667,1,0,#7f7876
moscow,968044448905157733_3249598,Normal,1429619912,37.616350819,55.765215398,7,1,#806444
seoul,968067705276102373_995495156,Normal,1429622685,126.996536845,37.561816718,0,0,#9e8162
london,968069644852230670_20619189,Normal,1429622916,-0.125381719,51.534713283,1,0,#827460
london,968047951119384026_1249335254,Normal,1429620330,-0.134747167,51.507761667,4,0,#9d826d
paris,968050361238413254_1737069982,Normal,1429620617,2.287955279,48.895234493,6,0,#a57b8e
seoul,968056742187820187_323350440,Ludwig,1429621378,126.973778333,37.578275,4,0,#8b8582
london,968217516193703374_1829585600,Normal,1429640543,-0.1509518,51.543826,0,0,#94877b
moscow,968011873310156158_240030200,Normal,1429616029,37.615576825,55.772100756,0,0,#968370
berlin,968042954229822751_1108084,Normal,1429619734,13.391175,52.512613333,0,0,#7f8979
tokyo,968049816923798596_2077202046,Normal,1429620552,139.773353333,35.687471667,5,0,#919eac
london,968064794263691032_1797702438,Ludwig,1429622338,-0.153913368,51.509873453,0,0,#905c56
seoul,967994363483404185_45345140,Normal,1429613942,127.007310724,37.577372127,0,0,#78706a
london,968290174726853171_672421555,Normal,1429649205,-0.134324395,51.513873061,1,0,#867f75
paris,968045401161455180_21462932,Normal,1429620026,2.33183926,48.867137837,0,0,#869887
tokyo,968049586814069025_1007520265,Normal,1429620525,139.761666271,35.664973139,0,0,#7e574c
london,968234950307716195_368153430,Valencia,1429642622,-0.108780601,51.513641067,0,0,#81717b
tehran,968052631455233181_1353884444,Normal,1429620888,51.3882743,35.7030136,0,0,#767563
paris,968047925303278895_7659190,Valencia,1429620327,2.332061667,48.864795,0,0,#9e806b
stockholm,968224945129648237_198452043,Aden,1429641429,18.013844742,59.363892643,70,0,#967970
stockholm,968050346924285443_20036894,Normal,1429620615,18.050478974,59.342969148,88,0,#806e68
rome,968052221189755626_3505707,Normal,1429620839,12.47190842,41.893648587,0,0,#85837e
berlin,968081707434476333_209398039,Normal,1429624354,13.350609,52.508544,0,0,#768fac
london,968073567808693664_872984,Crema,1429623383,-0.13596739,51.508909303,0,0,#8f7e70
stockholm,968051048624966377_284958857,Normal,1429620699,18.013806044,59.340100617,4,0,#b06a6d
london,968069135353389788_28574231,Amaro,1429622855,-0.109289914,51.525752907,4,1,#7e897e
rome,968073811087083686_973368345,Crema,1429623412,12.487413,41.8631977,1,1,#7e705f
seoul,968058109884985150_1799292138,Normal,1429621541,127.038313833,37.561333333,0,0,#7e7978
seoul,968087775241626447_186842871,Normal,1429625077,127.000009184,37.535731952,1,0,#925a2b
london,968064847287322448_221266696,Ludwig,1429622344,-0.1267945,51.519328333,0,0,#706351
seoul,968058318500778938_23491651,Normal,1429621566,127.007310724,37.577372127,1,0,#798e9c
tokyo,968022139191822096_537213968,Valencia,1429617253,139.749123054,35.666758656,0,0,#8c685d
paris,967886539784119782_381478512,Normal,1429601088,2.3007343,48.872238989,0,0,#737284
seoul,968081910143019649_805921,Ashby,1429624378,127.039668356,37.530533297,1,2,#867365
london,968070029234466560_78642,Normal,1429622962,-0.127153117,51.512430187,2,0,#897566
tehran,968069834443198741_1970419227,Ludwig,1429622938,51.407395,35.72775,0,0,#9d8a79
seoul,968079197479039886_663003,Normal,1429624055,127.011583258,37.506265098,0,0,#826e67
tehran,968013798161725236_2120016740,X-Pro II,1429616258,51.3855008,35.6943564,0,0,#605456
moscow,968097276482885634_994809677,Normal,1429626210,37.623626784,55.761483995,2,0,#9787a2
newyork,968751345130421945_50557958,Normal,1429704181,-74.081970396,40.71854196,4,0,#9b928c
seoul,968117755809676465_446774654,Normal,1429628651,126.984844022,37.564497138,0,0,#85737f
berlin,968026243340915053_1227661491,Hefe,1429617742,13.392526204,52.513439441,0,0,#85909c
berlin,968219232380994081_47939431,Mayfair,1429640748,13.4034592,52.5223798,0,0,#967d78
newyork,968085952294437649_250780911,Aden,1429624860,-74.053699533,40.733987759,0,0,#6a787d
paris,968758199224967180_1974820839,Normal,1429704998,2.299998539,48.875785911,7,0,#948b7f
seoul,968750034294047960_3304000,Normal,1429704025,126.992959308,37.539258651,7,0,#8d8682
london,968741319818322785_1460475231,Normal,1429702986,-0.161401444,51.514871313,0,0,#abd6d1
london,968269698338330535_189838780,Hudson,1429646764,-0.109582538,51.531775636,0,0,#8f8591
london,968271082407479691_231192961,Aden,1429646929,-0.135013833,51.511863333,15,0,#8b7885
moscow,967938855279448882_307823763,Normal,1429607324,37.617541189,55.764121672,0,0,#9c8287
seoul,968118757995235831_1481988249,Normal,1429628771,127.004446071,37.558804834,3,0,#898888
tokyo,968069876442508454_269851834,Normal,1429622943,139.754257137,35.706057586,1,0,#89827f
london,968069112888893660_189324423,Normal,1429622852,-0.109289914,51.525752907,0,0,#856353
paris,968766444395757546_219420446,Normal,1429705981,2.327637344,48.866622841,1,0,#818783
seoul,968085691299656728_1157880892,Nashville,1429624829,126.961329981,37.556578041,3,0,#746f72
moscow,968100413570187044_839944254,Ludwig,1429626584,37.6108459,55.78817106,1,0,#857670
moscow,968757763228114770_205531862,Normal,1429704946,37.614764124,55.743361353,28,1,#97877e
stockholm,968568647994381553_1374676,Normal,1429682402,18.010128091,59.36719601,2,1,#b9a9a5
seoul,968511969162875664_1714467739,Normal,1429675645,127.037469652,37.521594052,5,0,#a58d7f
tokyo,968510264872943471_395661166,Normal,1429675442,139.752530694,35.698281677,0,0,#a28361
tehran,968499086222199754_1558421057,Normal,1429674109,51.4023354,35.6951864,0,0,#588293
tokyo,968510150816068241_1316284123,Ludwig,1429675428,139.763751755,35.681203181,1,0,#937e65
tokyo,968513788139520886_46452031,Normal,1429675862,139.798431548,35.716056602,0,0,#a08781
newyork,968519350668397272_176957977,Normal,1429676525,-74.058343881,40.733628337,1,0,#887d6a
tokyo,968570370576840195_6968292,X-Pro II,1429682607,139.730987415,35.665684581,0,0,#9e9f98
seoul,967901612175668654_502259236,Normal,1429602885,126.973569785,37.577580932,0,0,#818c7c
tokyo,968516112094150775_2096871,Normal,1429676139,139.730987415,35.665684581,0,0,#8a959d
newyork,968509348763170780_144987844,Normal,1429675333,-74.051061999,40.722842426,0,0,#9a7152
tokyo,968505029847089383_273519,Normal,1429674818,139.782215025,35.663992018,0,0,#7f7d80
tokyo,968487199094397934_46015565,Normal,1429672692,139.7662726,35.6813415,0,0,#825a50
seoul,968493286958877363_1043525561,Normal,1429673418,126.987297139,37.537420596,58,2,#6c5845
tokyo,968519610253765259_481937873,Normal,1429676556,139.765322336,35.679705135,5,1,#757b70
seoul,968557486722781088_1438067562,Normal,1429681071,127.0188429,37.5414771,0,0,#878186
tokyo,968532057143813471_1422157216,Normal,1429678040,139.730987415,35.665684581,0,0,#959994
moscow,968538184837652453_311472454,Normal,1429678770,37.638430208,55.788204899,7,0,#7b868e
moscow,968567337567644689_1552974346,Normal,1429682245,37.620302215,55.774035514,0,0,#9c725f
london,968646209097617988_29364787,Valencia,1429691648,-0.10217307,51.497850039,0,1,#877b7a
paris,968618706918108652_53057490,Rise,1429688369,2.325046424,48.855838567,4,0,#ac8f71
tokyo,968569588160949232_307791305,Normal,1429682514,139.730987415,35.665684581,0,0,#9d9389
london,968587451434249247_219047282,Normal,1429684643,-0.1402,51.5128,3,0,#979da0
london,968154307573845937_1094678330,Crema,1429633008,-0.134003328,51.526103169,0,0,#7d685a
london,968146401375488388_182955961,Slumber,1429632066,-0.141116968,51.54188102,3,0,#8e938d
newyork,968158693826374249_3113721,Ludwig,1429633531,-74.069376021,40.733121951,3,0,#89695b
berlin,968141622972168156_46490428,Valencia,1429631496,13.374655,52.537195,4,0,#b0978c
london,968155229128719578_145117526,Normal,1429633118,-0.105500684,51.520311245,1,0,#7c7a68
rome,968157737909855950_366172664,Normal,1429633417,12.497694181,41.91551586,16,1,#918475
rome,968185187556059968_47876209,Normal,1429636690,12.491628333,41.908813333,0,0,#7387a1
rome,968186673727028937_1513314366,Normal,1429636867,12.491917723,41.89729133,0,0,#727a74
london,968187446600609685_11906994,Normal,1429636959,-0.134647145,51.514203883,1,1,#6f826a
seoul,968136321810821753_405653067,Valencia,1429630864,126.9935,37.534558333,1,0,#817067
paris,968210204142088399_565489875,Normal,1429639672,2.333902483,48.848770944,2,0,#7a8662
seoul,968186047019374744_615956301,Normal,1429636792,126.952369928,37.556359458,0,0,#90939a
paris,968189384093817365_215373541,Normal,1429637190,2.306087516,48.861691052,2,0,#7f7c7c
paris,968177088937449127_54924724,Normal,1429635724,2.3007343,48.872238989,4,1,#6e6d71
moscow,968162789003153139_281934658,Normal,1429634019,37.628045,55.729105,16,0,#9e5f63
london,968132135970261472_1474457417,Normal,1429630365,-0.125764396,51.508406459,0,0,#8b8284
moscow,968188188122319032_345389257,Normal,1429637047,37.6292,55.781038333,0,0,#808077
moscow,968191735710991740_242390368,Normal,1429637470,37.643420205,55.762883169,4,1,#8c796e
rome,968168650615637140_443866872,Normal,1429634718,12.492514836,41.89252968,0,0,#9a9a8c
newyork,968191588851797165_186710530,Normal,1429637453,-74.081550032,40.765670205,0,1,#6e666c
london,968176134168176632_358531720,Ludwig,1429635610,-0.1555597,51.4897525,0,0,#948881
rome,968188503505292367_230180818,Normal,1429637085,12.525302368,41.889148684,3,0,#8f958f
moscow,968178201619066351_177659602,Normal,1429635857,37.662004919,55.743298666,15,1,#908a8b
moscow,968166006860660791_1202305623,Willow,1429634403,37.680536878,55.791422214,0,0,#a6a1a2
moscow,968188387586631030_1924419248,Normal,1429637071,37.63505,55.798113333,10,0,#8a786d
tokyo,968636429414689646_10689345,Ludwig,1429690482,139.802623317,35.717463344,0,0,#a38069
paris,968610463523629167_331025857,Normal,1429687386,2.324747588,48.861856874,39,0,#82767f
london,968654423968910140_440804545,Ludwig,1429692627,-0.1585,51.502766667,0,0,#7f7373
rome,968647494648375848_281856449,Normal,1429691801,12.508059148,41.89540704,0,0,#87756e
tokyo,968661717777973564_1279177879,Ludwig,1429693496,139.775267325,35.711722943,3,0,#7a7579
paris,968632464967033076_206184439,Mayfair,1429690009,2.340087479,48.872111401,2,1,#7d666e
seoul,968635436243987861_926177922,Normal,1429690363,127.008286117,37.502833333,4,0,#a78780
seoul,968644373893113464_442116304,Crema,1429691429,126.982723609,37.570062348,1,0,#8d8380
paris,968639874161076231_146192457,Normal,1429690892,2.316566159,48.859370813,0,0,#9b776e
seoul,968650004965893282_264837824,Rise,1429692100,126.97837992,37.530307833,0,0,#a68285
berlin,968639886266604540_259888205,X-Pro II,1429690894,13.322034984,52.50608212,4,0,#a37467
tokyo,968633142233549567_36990017,Crema,1429690090,139.771473636,35.698103558,0,0,#6d4c38
seoul,968617258531181063_1614186043,Normal,1429688196,126.993683748,37.536359697,4,0,#93837c
seoul,968664547550609892_290599399,Normal,1429693834,127.008963749,37.564703459,0,0,#947778
tokyo,968652418911914778_367571105,Normal,1429692388,139.730987415,35.665684581,0,0,#8f8c77
rome,968629907850114242_23438692,Brannan,1429689704,12.47862,41.900538333,0,0,#816d68
rome,968664188782807692_348280673,Skyline,1429693791,12.467456452,41.871165643,1,0,#ab8765
seoul,968664577430831590_290599399,Normal,1429693837,127.008963749,37.564703459,1,0,#7e685f
seoul,968631249153955359_328732692,Normal,1429689864,126.973569785,37.577580932,0,0,#7f685b
stockholm,968652028531136180_3790980,Normal,1429692341,18.014250958,59.338041547,2,0,#756b62
london,968670969255369389_191713269,Crema,1429694599,-0.134750365,51.507766724,0,0,#95776d
seoul,968657284717850044_1345268306,Normal,1429692968,127.008326753,37.564187822,96,1,#7b7e86
london,968679539274929293_18362804,Sierra,1429695621,-0.111010429,51.508323136,0,0,#98695d
paris,968033217498443266_402369474,Normal,1429618573,2.334475,48.87308,1,0,#7a6a65
berlin,968638942205720086_1549844620,Inkwell,1429690781,13.407430463,52.535069268,1,0,#979797
rome,968678493826306259_363871267,Nashville,1429695496,12.474210765,41.893476136,1,2,#6f6566
seoul,968619192206601753_1174896642,Crema,1429688427,126.973569785,37.577580932,1,0,#958c89
seoul,968659688322477532_1345268306,Normal,1429693254,127.008326753,37.564187822,96,0,#88807f
stockholm,968697411890886027_25876580,Ludwig,1429697751,18.037206336,59.345824443,0,0,#88776f
tokyo,968670829422662229_875450339,Mayfair,1429694583,139.730987415,35.665684581,0,0,#826a57
rome,968699739881508694_21452466,Normal,1429698029,12.4711876,41.8979716,0,0,#998065
london,968631916377345994_352154546,Normal,1429689944,-0.103838369,51.51623209,4,0,#806c5b
moscow,968656786692382158_176641158,Normal,1429692909,37.656916588,55.735101847,9,0,#73564a
rome,968700409074323296_21452466,Normal,1429698109,12.4711876,41.8979716,0,0,#a18d60
seoul,968679614396547752_290599399,Normal,1429695630,127.008963749,37.564703459,1,0,#696c61
london,968696169950400228_209212866,Normal,1429697603,-0.116975349,51.510638907,96,0,#706565
tokyo,968652456101589529_457409011,Normal,1429692392,139.724665973,35.665516932,1,0,#6e5e4e
london,968666462846143147_213129561,Lo-fi,1429694062,-0.174008333,51.511496667,2,0,#9d8558
berlin,968649135048645650_13156046,Hudson,1429691996,13.408049,52.524319,12,0,#ac895f
moscow,968654853564077232_1436867372,Normal,1429692678,37.623910312,55.71938722,2,0,#7a635a
moscow,968641428060315736_1735164295,Normal,1429691078,37.630448376,55.780202434,0,0,#877062
stockholm,968679185536222465_773698296,Normal,1429695579,18.030947167,59.33133,0,0,#848b92
london,968693065258609090_1736212025,Ludwig,1429697233,-0.172846667,51.518816667,2,0,#ba835e
london,968701074040957142_229889105,Normal,1429698188,-0.135852876,51.520949435,2,0,#b8b7a7
berlin,968715345811224380_1089400780,Valencia,1429699889,13.384732143,52.541242918,5,0,#816f57
london,968676863468190841_522647638,Normal,1429695302,-0.142951515,51.506690593,1,0,#886f6f
tokyo,968692210374767562_1516961243,Normal,1429697131,139.769378904,35.653661674,1,1,#a2846a
berlin,968708908360119870_2112416004,Nashville,1429699122,13.392526204,52.513439441,0,0,#6a6670
tokyo,968732834309109094_939124,Normal,1429701974,139.75995009,35.66199298,1,2,#8c7d83
tehran,968656672174946856_1653529909,Normal,1429692895,51.363376799,35.710136745,6,0,#898889
rome,968699988796673884_21452466,Normal,1429698059,12.4711876,41.8979716,0,0,#a78740
rome,968737687232727238_23410657,Normal,1429702553,12.476859335,41.892667268,4,0,#a19387
tokyo,968730058029669926_1150051670,Ludwig,1429701643,139.760806458,35.673430383,0,0,#8d796a
moscow,968721710704763387_482899359,Normal,1429700648,37.6753587,55.77934906,1,0,#7f6362
tokyo,968727345727282987_2224614,Normal,1429701320,139.730987415,35.665684581,7,0,#88959a
london,968728765051377428_1655676476,Ludwig,1429701489,-0.135052421,51.513422581,8,0,#8d6b5c
london,968722749185078245_1729120267,Normal,1429700772,-0.111137051,51.521473046,0,1,#767f91
rome,968732693984812426_226859454,Normal,1429701957,12.519788333,41.868446667,0,0,#b58d61
paris,968727985845336226_20914765,Normal,1429701396,2.340629103,48.864666106,2,0,#996d59
seoul,968725807864688779_1250820459,Normal,1429701137,127.010108907,37.534194005,7,0,#8a634e
moscow,968720144643397326_196058844,Normal,1429700461,37.661606567,55.725071936,12,0,#98806e
london,968722246716943939_1245116338,Earlybird,1429700712,-0.134,51.557,4,0,#936a55
london,968739723369001086_51738595,Mayfair,1429702795,-0.131049624,51.510603502,2,0,#826b59
paris,968697686587660763_11964917,Moon,1429697784,2.299696884,48.866806875,3,1,#7d7d7d
seoul,968725152724844429_1642777462,Normal,1429701058,126.97783,37.56826,2,0,#af8367
rome,968716263408612531_29701868,Normal,1429699999,12.504282946,41.89802061,0,0,#8892a9
moscow,968724788020281795_8241055,Normal,1429701015,37.643249401,55.726709273,15,0,#8a817c
