840644487663636500,cu, 52.31373012, 4.95127529, Mooie actie  flink veel CU-blauw en samen met o.a. @gertjansegers (1) Joel Voordewind (3) en… https://t.co/GODgJbHin4
840654628337438700,vvd, 50.86666667, 6.06666667, Laatste flyerronde voor 15 maart gelopen! #stemvvd #vvd #vvdkirchroa #kerkrade #tk17… https://t.co/Q8eSUEr6BG
840661301647011800,sp, 51.55, 5.11667, In debat met SP  CDA en D66  in Tilburg! #Jezusleeft #kiesvoorJezus @ Tilburg  Netherlands https://t.co/mC6zKjN5sa
840661301647011800,cda, 51.55, 5.11667, In debat met SP  CDA en D66  in Tilburg! #Jezusleeft #kiesvoorJezus @ Tilburg  Netherlands https://t.co/mC6zKjN5sa
840661301647011800,d66, 51.55, 5.11667, In debat met SP  CDA en D66  in Tilburg! #Jezusleeft #kiesvoorJezus @ Tilburg  Netherlands https://t.co/mC6zKjN5sa
840662367943942100,vvd, 52.12619879, 5.19547244, https://t.co/TKTgQPgKt6 @onl laat je horen #gemiste kans @VVD
840680275499610100,pvda, 51.9167, 4.5, pvda Rotterdam! #verkiezingen #elections #dutchelections #pvda #landelijkeverkiezing #sonya7… https://t.co/e59KzsSmOM
840719160430714900,pvv, 51.0101424, 5.8566985, @gurhan_gucluer @tunahankuzu dat is wilders idd. Dat vindt ik ook een flapdrol. Net als die hitser van denk.
840731686136614900,pvv, 51.0102233, 5.8567154, @Jongderik en wilders gaat er met de poet vandoor..
840828289807704000,vvd, 51.18918919, 4.16850271, Wat stond de VVD daar te doen @markrutte ? https://t.co/E7txtxXyOJ
840829443799162900,vvd, 51.18918919, 4.16850271, Waren het deze week geen verkiezingen was dit nooit gebeurd nietwaar @markrutte
840838473124859900,d66, 51.994603, 5.980711, @kirstenvdhul @PaulienvdH Ik ga u gelijk geven. Zelf vindt ik een meer linkse houding ook prettiger. Adviseer u @GroenLinks of dan maar D66.
840838473124859900,gl, 51.994603, 5.980711, @kirstenvdhul @PaulienvdH Ik ga u gelijk geven. Zelf vindt ik een meer linkse houding ook prettiger. Adviseer u @GroenLinks of dan maar D66.
840838632726515700,vvd, 51.18918919, 4.16850271, Opvallend hoe bang EU is om Nederland te steunen. @markrutte @emielroemer
840838632726515700,sp, 51.18918919, 4.16850271, Opvallend hoe bang EU is om Nederland te steunen. @markrutte @emielroemer
840841865423347700,pvda, 50.84619583, 5.70015793, Campagne voeren is leuk! #pvda #maastricht #samenvooruit @ Plein 1992 https://t.co/YHs6dXR7xZ
840844592157204500,vvd, 52.3786493, 4.5406309, @sypwynia @geertwilderspvv @tunahankuzu ⚡laatste kans❓ voor @markrutte zich te tonen als een 'daadkrachtigleider' zijn stem werd lager💪
840844592157204500,pvv, 52.3786493, 4.5406309, @sypwynia @geertwilderspvv @tunahankuzu ⚡laatste kans❓ voor @markrutte zich te tonen als een 'daadkrachtigleider' zijn stem werd lager💪
840856832067424300,pvv, 50.8884344, 5.7563272, Begrijp ik ook oprecht niet.. Meerssen blijkbaar ook. Geen noodzaak om PVV te steunen lijkt mij https://t.co/y674acvkkw
840862026486427600,pvda, 53.1939524, 5.8449173, Nu bij debat van omrop Fryslan met Christa Oosterbaan PvdA
840870412661719000,vvd, 51.18918919, 4.16850271, Wat stond de VVD daar te doen @markrutte ? En @openvld @RuttenGwendolyn ? #7daghttps://t.co/E7txtxXyOJ
840872482701750300,pvv, 53.1939524, 5.8449173, Simone constateert dat PVV een populistisch partij is.
840872650499080200,pvv, 51.96652, 5.996426, @JaseyAncient @widtvoet Zal het Nederlandse Volk in opstand komen als @PVV bakzeil haalt? Welke rechten en opties heeft de Wijkagent?
840872968079200300,pvv, 51.18918919, 4.16850271, Als er  geen verkiezingen waren in Nederland was deze minister welkomOnder druk van Wilders gebeurt dit.PUNT #7dag
840873274456318000,vvd, 53.1939524, 5.8449173, #BurodeVries VVD en 50+ over de zorg #omropfryslan!!
840874930879184900,d66, 52.54215027, 6.06043752, Eindsprint naar verkiezingen #tk17 d66zwolle @ Zwolle Stadshagen https://t.co/e8NaEbcMLR
840876569858056200,pvda, 52.08459597, 4.31865692, #pvda rent ook mee in de CPC #eindsprint?😬 (@ Malieveld in Den Haag  Zuid-Holland) https://t.co/jrfgegnoGm https://t.co/zwyK05nFlf
840882277370454000,d66, 52.08444632, 4.31830974, #d66 loopt ook mee? #racenaarhettorentje? (@ CPC loop in Den Haag  Zuid-Holland) https://t.co/2VwnAry3eA https://t.co/K95Vgglbcw
840882772935921700,vvd, 52.10472893, 5.11864608, Lijsttrekkers 2017 nr.1 Mark Rutte  #illustration #characterdesign #caricature #design #politics… https://t.co/jsjXk2zrwQ
840903757487603700,vvd, 52.3445294, 4.7837182, P 2 Dier in nood (13GG04) (Hond)   Zwarte Pad Amsterdam [ 13VVD ] https://t.co/GLBqoCn58Q #p2000
840911423949557800,cu, 52.37387263, 4.90373535, MWNL -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid… https://t.co/1K4c3s7jo9
840912025886851100,pvv, 52.10472893, 5.11864608, Lijsttrekker 2017 nr. 2 Geert Wilders #illustration #characterdesign #caricature #design… https://t.co/mlj3iB8I59
840927054979715100,pvda, 53.10293, 6.0978899, Op bezoek bij de #pvda   #lodewijkasscher komt ook langs. @Reisopera brengt de culturele noot. @… https://t.co/FNGWFakB8k
840930646834991100,pvv, 50.8884344, 5.7563272, haha in navolging van hun grote blonde Leider verlies ik bij elke kritische tweet over de PVV ook zijn aanhang! Wat een idioot volk
840937088304468000,pvda, 50.89618242, 5.9883092, De enige echt dijkvangijs spreekt de het @jspvda leger toe! Samen strijden voor goede banen… https://t.co/bOqWaBnIpl
